Transaction_ID,User_ID,Amount,Transaction_Type,Location,Time_of_Day,Is_Fraud
7874,1915,124.77,in-person,Singapore,morning,0
7875,2878,4.99,transfer,London,night,0
7876,3685,478.71,online,London,night,0
7877,4658,146.13,in-person,Sydney,night,0
7878,4748,15.58,online,New York,morning,0
7879,1277,23.37,online,Dubai,night,0
7880,2977,96.74,online,Sydney,afternoon,0
7881,2859,563.46,online,London,afternoon,0
7882,4036,236.12,transfer,Mumbai,night,0
7883,4371,404.41,transfer,London,morning,0
7884,2825,91.29,transfer,Mumbai,afternoon,0
7885,3636,8.84,online,London,night,0
7886,2833,732.39,in-person,Singapore,morning,0
7887,3696,3.46,online,Sydney,afternoon,0
7888,1617,589.97,online,Dubai,morning,0
7889,2630,91.99,in-person,Sydney,night,0
7890,3182,2.03,transfer,New York,afternoon,0
7891,1579,233.69,online,Mumbai,morning,0
7892,2170,787.88,online,London,afternoon,1
7893,1489,674.09,ATM,New York,afternoon,0
7894,3525,35.09,in-person,Mumbai,night,0
7895,2182,39.99,ATM,Sydney,afternoon,0
7896,1383,166.73,ATM,Mumbai,morning,0
7897,1162,202.84,in-person,Singapore,night,0
7898,3488,268.97,online,London,morning,0
7899,2876,39.95,transfer,Sydney,night,0
7900,2212,638.87,online,New York,afternoon,0
7901,3462,203.63,online,London,afternoon,0
7902,2362,375.52,transfer,Sydney,afternoon,0
7903,2630,155.33,in-person,London,afternoon,0
7904,2204,106.98,online,Dubai,night,0
7905,1287,756.05,in-person,Mumbai,night,0
7906,2857,174.51,transfer,Mumbai,afternoon,0
7907,1186,403.29,online,Dubai,night,0
7908,2907,612.77,online,Dubai,afternoon,0
7909,2161,225.0,online,London,morning,0
7910,1129,159.23,online,Mumbai,night,0
7911,3241,0.7,transfer,New York,afternoon,0
7912,3363,8.17,transfer,Singapore,afternoon,0
7913,4856,44.84,in-person,Sydney,morning,0
7914,2887,41.16,online,Dubai,afternoon,0
7915,1143,58.81,online,New York,morning,0
7916,1015,72.75,online,New York,night,0
7917,4373,89.28,online,London,night,0
7918,3470,109.13,online,Dubai,afternoon,0
7919,1244,20.82,in-person,New York,morning,0
7920,1926,8.66,online,Singapore,morning,0
7921,4178,224.14,transfer,New York,morning,0
7922,4159,154.15,transfer,Singapore,morning,0
7923,3176,117.45,in-person,Singapore,night,0
7924,1906,201.26,online,Singapore,afternoon,0
7925,1886,351.68,transfer,Dubai,afternoon,0
7926,1340,111.62,ATM,Singapore,morning,0
7927,3051,204.95,online,Dubai,night,0
7928,4398,613.97,transfer,New York,night,0
7929,2433,366.05,transfer,Singapore,afternoon,0
7930,4950,111.03,in-person,Mumbai,morning,0
7931,1305,206.97,online,New York,night,0
7932,1907,38.98,in-person,Sydney,afternoon,0
7933,3654,164.43,in-person,Mumbai,night,0
7934,4792,796.15,in-person,Mumbai,afternoon,0
7935,4296,146.09,ATM,London,night,0
7936,2371,525.22,transfer,Dubai,afternoon,0
7937,4039,104.63,online,London,night,0
7938,1320,1352.7,in-person,Dubai,night,0
7939,1558,173.13,in-person,London,morning,0
7940,2204,8.64,online,New York,afternoon,0
7941,3665,176.74,online,Mumbai,morning,0
7942,3758,64.2,ATM,New York,night,0
7943,2409,6.6,in-person,Dubai,morning,0
7944,2641,343.91,online,Mumbai,morning,0
7945,4863,64.52,online,Mumbai,afternoon,0
7946,4843,318.47,in-person,Dubai,afternoon,0
7947,2131,68.0,in-person,New York,morning,0
7948,3578,43.22,online,Mumbai,afternoon,0
7949,3457,729.44,in-person,Sydney,night,0
7950,4367,89.77,online,New York,afternoon,0
7951,1817,183.95,online,New York,afternoon,0
7952,2194,188.31,in-person,New York,morning,0
7953,4402,164.41,online,Mumbai,morning,0
7954,3540,492.31,transfer,Singapore,afternoon,0
7955,4266,224.44,online,London,afternoon,0
7956,1011,103.41,in-person,Dubai,afternoon,0
7957,1194,396.65,online,New York,afternoon,0
7958,3537,39.95,online,Mumbai,afternoon,0
7959,3842,157.16,transfer,Dubai,afternoon,0
7960,3928,601.36,in-person,Singapore,morning,0
7961,3229,196.38,transfer,Sydney,night,0
7962,4009,339.62,in-person,Singapore,morning,0
7963,4888,212.01,in-person,Mumbai,afternoon,0
7964,1655,365.73,transfer,New York,morning,0
7965,2921,578.23,in-person,Singapore,afternoon,0
7966,4387,63.74,in-person,Singapore,afternoon,0
7967,3741,37.18,transfer,Singapore,afternoon,0
7968,3077,132.33,ATM,Sydney,afternoon,0
7969,2619,242.04,online,Mumbai,afternoon,0
7970,4749,51.54,in-person,Dubai,night,0
7971,4867,0.82,online,London,morning,0
7972,4864,83.99,online,Mumbai,night,0
7973,2119,693.85,in-person,New York,afternoon,0
7974,4452,237.47,transfer,Mumbai,afternoon,0
7975,1777,102.61,in-person,Mumbai,night,0
7976,1443,42.78,transfer,Sydney,morning,0
7977,1297,88.04,online,London,afternoon,0
7978,1807,37.23,in-person,London,afternoon,0
7979,2760,22.48,ATM,London,afternoon,0
7980,1844,474.48,online,Dubai,night,0
7981,2015,1210.7,online,Mumbai,afternoon,0
7982,2384,35.85,in-person,Sydney,night,0
7983,2397,11.21,transfer,New York,night,0
7984,1553,80.02,in-person,London,afternoon,0
7985,3350,123.85,in-person,London,afternoon,0
7986,1420,45.84,in-person,Mumbai,morning,0
7987,2269,71.74,online,New York,afternoon,0
7988,4791,44.85,transfer,Sydney,morning,0
7989,2260,297.67,online,London,afternoon,0
7990,4605,249.36,online,Mumbai,night,0
7991,1184,201.55,in-person,Singapore,night,0
7992,1467,97.95,transfer,Sydney,afternoon,0
7993,3801,479.47,transfer,Dubai,night,0
7994,3410,698.22,transfer,Sydney,night,1
7995,2306,38.14,online,Mumbai,afternoon,0
7996,2576,50.47,online,London,afternoon,0
7997,1335,149.15,online,Sydney,morning,0
7998,3209,19.14,transfer,New York,afternoon,0
7999,4231,114.7,transfer,Singapore,afternoon,0
8000,2497,174.35,ATM,New York,afternoon,0
8001,4672,147.66,online,New York,night,0
8002,4393,80.37,in-person,New York,morning,0
8003,3059,156.37,in-person,Mumbai,night,0
8004,2447,637.87,transfer,Mumbai,night,0
8005,4144,46.14,in-person,Sydney,night,0
8006,1587,212.74,transfer,Dubai,afternoon,0
8007,2881,8.87,online,Singapore,morning,0
8008,1200,13.74,online,Sydney,night,0
8009,1521,160.52,online,New York,afternoon,0
8010,2887,22.17,online,Sydney,night,0
8011,3552,4.52,online,London,night,0
8012,4809,37.63,online,Sydney,morning,0
8013,2711,166.41,online,Sydney,afternoon,0
8014,1787,243.03,in-person,New York,morning,0
8015,4110,45.25,transfer,Sydney,night,0
8016,1059,220.68,transfer,Singapore,morning,0
8017,1577,40.3,online,New York,morning,0
8018,1320,190.1,online,Mumbai,morning,0
8019,2458,106.19,online,Mumbai,night,0
8020,4707,212.15,ATM,Sydney,afternoon,0
8021,4747,1061.78,in-person,Sydney,afternoon,0
8022,4479,555.53,online,Singapore,morning,0
8023,3037,0.86,transfer,Dubai,afternoon,0
8024,1922,433.33,online,New York,night,0
8025,2409,13.76,transfer,Singapore,afternoon,0
8026,2694,611.72,online,Sydney,afternoon,0
8027,1568,66.21,online,Sydney,afternoon,0
8028,2101,96.26,in-person,Sydney,night,0
8029,4265,19.22,transfer,Sydney,morning,0
8030,4356,23.82,transfer,London,afternoon,0
8031,1526,259.47,in-person,Sydney,afternoon,0
8032,3571,577.67,online,Sydney,afternoon,0
8033,3660,188.71,in-person,London,afternoon,0
8034,4227,251.65,ATM,Dubai,afternoon,0
8035,4411,287.07,in-person,Mumbai,night,0
8036,3172,60.98,transfer,Sydney,afternoon,0
8037,1870,9.26,in-person,Sydney,afternoon,0
8038,1279,0.37,in-person,Singapore,night,0
8039,3964,86.36,in-person,New York,afternoon,0
8040,4977,55.27,transfer,Singapore,afternoon,0
8041,3669,12.87,transfer,Sydney,night,0
8042,3893,39.58,in-person,Dubai,night,0
8043,2892,26.59,in-person,Singapore,night,0
8044,4729,492.73,online,Dubai,afternoon,0
8045,2751,30.23,online,Dubai,afternoon,0
8046,4981,154.29,ATM,Sydney,night,0
8047,1673,179.84,online,Dubai,morning,0
8048,2151,156.83,transfer,Singapore,night,0
8049,3361,20.86,transfer,London,night,0
8050,1331,76.78,transfer,New York,night,0
8051,2173,10.53,ATM,Dubai,morning,0
8052,3039,100.73,in-person,Sydney,night,0
8053,2477,41.8,transfer,Mumbai,afternoon,0
8054,1035,164.94,online,Dubai,afternoon,0
8055,2708,236.06,in-person,Singapore,night,0
8056,2443,151.91,transfer,Dubai,afternoon,0
8057,4093,113.92,online,Mumbai,morning,0
8058,3253,97.99,transfer,London,afternoon,0
8059,3686,368.64,transfer,Singapore,morning,0
8060,3895,49.53,transfer,Singapore,afternoon,0
8061,2379,265.02,online,Sydney,afternoon,0
8062,1439,283.34,in-person,Singapore,afternoon,0
8063,3776,108.67,online,Mumbai,morning,1
8064,2119,70.57,transfer,Singapore,morning,0
8065,3988,127.18,in-person,London,afternoon,0
8066,1163,19.57,in-person,New York,afternoon,0
8067,1147,9.4,in-person,New York,afternoon,0
8068,4601,23.67,online,Dubai,night,0
8069,3341,41.44,online,New York,afternoon,0
8070,1194,140.31,online,Mumbai,night,0
8071,1662,378.28,in-person,New York,morning,0
8072,1479,53.74,transfer,Mumbai,morning,0
8073,4948,547.17,online,Mumbai,morning,0
8074,1122,619.81,online,Dubai,morning,0
8075,2423,638.37,in-person,New York,night,0
8076,3746,363.49,transfer,Dubai,night,0
8077,1964,90.46,online,Singapore,night,0
8078,4523,15.09,online,London,afternoon,0
8079,3708,168.25,online,New York,afternoon,0
8080,4175,163.6,online,Singapore,night,0
8081,2778,379.39,online,Sydney,afternoon,0
8082,2485,1103.85,online,Singapore,night,0
8083,4814,141.92,transfer,Dubai,morning,0
8084,3014,84.69,in-person,Dubai,afternoon,0
8085,4789,41.13,online,London,night,0
8086,1709,0.96,in-person,London,night,0
8087,3443,142.31,in-person,London,night,0
8088,1911,162.17,ATM,London,afternoon,0
8089,2360,348.52,online,Dubai,night,0
8090,4052,140.47,transfer,Mumbai,morning,0
8091,4670,496.51,transfer,Dubai,morning,0
8092,4213,197.82,online,Mumbai,afternoon,0
8093,3364,366.94,ATM,Dubai,night,0
8094,2734,32.1,in-person,Sydney,morning,0
8095,4629,386.67,in-person,Dubai,afternoon,0
8096,2823,224.87,online,London,afternoon,0
8097,4598,37.32,online,Mumbai,afternoon,0
8098,2579,42.09,in-person,Singapore,morning,0
8099,4472,522.1,online,Sydney,morning,0
8100,1680,6.55,in-person,Singapore,night,0
8101,2333,124.18,online,Sydney,afternoon,0
8102,3542,75.22,in-person,Singapore,night,0
8103,1555,218.77,in-person,London,afternoon,0
8104,1609,366.05,online,Singapore,morning,0
8105,4844,89.38,in-person,Dubai,morning,0
8106,3156,111.34,in-person,London,morning,0
8107,4866,802.57,online,Singapore,morning,0
8108,1371,306.42,online,London,morning,0
8109,3902,455.0,online,Dubai,afternoon,1
8110,1615,115.52,online,London,night,0
8111,3815,53.33,ATM,Singapore,night,0
8112,2914,106.16,in-person,London,night,0
8113,3253,251.82,online,Sydney,afternoon,0
8114,1846,23.18,online,New York,morning,0
8115,1042,63.07,online,Singapore,afternoon,0
8116,1864,9.55,in-person,Dubai,morning,0
8117,2268,113.25,online,Mumbai,night,0
8118,4358,351.41,in-person,London,morning,0
8119,2378,4.99,online,Sydney,morning,0
8120,1784,224.99,transfer,London,morning,0
8121,1475,539.11,online,Singapore,night,0
8122,1082,54.08,in-person,Sydney,night,0
8123,2133,236.6,transfer,Singapore,afternoon,0
8124,3237,738.59,in-person,New York,afternoon,0
8125,1799,655.5,transfer,Dubai,morning,0
8126,1935,53.56,in-person,Sydney,morning,0
8127,4980,21.15,in-person,Sydney,afternoon,0
8128,3298,32.1,in-person,London,afternoon,0
8129,4795,242.16,ATM,London,afternoon,0
8130,3338,258.75,in-person,Mumbai,afternoon,0
8131,2668,224.32,ATM,Sydney,night,0
8132,4272,81.92,online,London,afternoon,0
8133,4868,37.21,in-person,London,night,0
8134,1325,173.86,ATM,New York,night,0
8135,2534,132.21,online,Mumbai,night,0
8136,4480,261.0,ATM,London,night,0
8137,4678,116.45,online,London,afternoon,0
8138,4861,82.69,ATM,Dubai,afternoon,0
8139,2985,69.48,in-person,Sydney,morning,0
8140,2964,47.52,online,London,morning,0
8141,1836,61.78,transfer,New York,morning,0
8142,1507,19.93,online,London,afternoon,0
8143,3778,85.19,online,Sydney,morning,0
8144,4672,7.45,online,London,afternoon,0
8145,3119,41.26,in-person,Singapore,night,0
8146,2270,274.69,ATM,London,night,0
8147,1640,78.75,online,Mumbai,afternoon,0
8148,4795,220.67,in-person,Sydney,morning,0
8149,3987,252.38,online,Sydney,morning,0
8150,2878,174.07,transfer,Singapore,morning,0
8151,1607,637.37,online,Mumbai,afternoon,0
8152,4658,4.33,online,Mumbai,night,0
8153,2958,268.38,online,Sydney,morning,0
8154,1565,637.8,in-person,New York,afternoon,0
8155,2367,396.49,transfer,London,afternoon,0
8156,4996,36.76,in-person,Mumbai,morning,0
8157,3101,79.15,online,London,night,0
8158,2753,37.86,in-person,London,afternoon,0
8159,3575,183.91,transfer,New York,night,0
8160,3658,249.09,online,New York,afternoon,0
8161,4603,76.27,online,Mumbai,morning,0
8162,2581,155.09,online,Mumbai,afternoon,0
8163,2986,234.83,transfer,Sydney,morning,0
8164,3240,109.41,in-person,Singapore,afternoon,0
8165,4966,384.85,in-person,London,night,0
8166,3105,295.29,online,Sydney,night,0
8167,4508,13.37,online,London,afternoon,0
8168,4182,194.11,ATM,New York,afternoon,0
8169,1128,53.66,online,New York,afternoon,0
8170,2872,163.07,ATM,Sydney,morning,0
8171,1705,628.79,in-person,Mumbai,morning,0
8172,4996,422.5,online,Singapore,morning,0
8173,1851,103.68,in-person,Singapore,afternoon,0
8174,4397,68.92,ATM,New York,afternoon,0
8175,1007,53.42,in-person,New York,morning,0
8176,3076,152.08,transfer,Singapore,night,0
8177,2135,24.26,online,Singapore,morning,0
8178,3994,159.38,in-person,Mumbai,morning,0
8179,4744,0.27,transfer,Singapore,afternoon,0
8180,3178,78.27,ATM,London,night,0
8181,3235,49.68,in-person,Singapore,night,0
8182,2698,709.61,in-person,Dubai,afternoon,0
8183,3756,259.83,online,Singapore,morning,0
8184,2498,86.05,online,New York,night,0
8185,4435,19.49,online,New York,night,0
8186,4275,145.47,online,Dubai,night,0
8187,3259,48.02,online,London,night,0
8188,2644,153.76,online,Singapore,morning,0
8189,1275,360.8,ATM,Singapore,night,0
8190,4144,191.31,in-person,Dubai,night,0
8191,2702,200.91,in-person,Mumbai,afternoon,0
8192,2795,155.75,ATM,Mumbai,night,0
8193,1242,524.19,online,London,afternoon,0
8194,4858,537.36,in-person,Singapore,morning,0
8195,4173,143.78,in-person,Singapore,afternoon,0
8196,4034,72.99,online,Singapore,night,0
8197,3732,123.08,transfer,New York,afternoon,0
8198,1170,41.3,online,Sydney,afternoon,0
8199,1652,202.31,online,Mumbai,afternoon,0
8200,2932,138.67,online,Sydney,morning,0
8201,3235,21.81,ATM,Dubai,afternoon,0
8202,4512,44.04,in-person,Sydney,afternoon,0
8203,2109,130.64,in-person,New York,morning,0
8204,2499,437.12,in-person,New York,night,0
8205,3099,167.12,online,Mumbai,night,0
8206,3158,228.85,in-person,Singapore,morning,0
8207,2972,82.81,in-person,London,afternoon,0
8208,3924,169.45,online,Sydney,afternoon,0
8209,4925,118.62,in-person,Dubai,afternoon,0
8210,2066,215.25,online,Mumbai,afternoon,0
8211,3258,10.38,online,London,afternoon,0
8212,3035,135.97,transfer,Mumbai,afternoon,0
8213,4271,70.19,in-person,Mumbai,morning,0
8214,4881,78.96,in-person,Mumbai,afternoon,0
8215,1857,648.42,in-person,Mumbai,afternoon,0
8216,4823,40.35,online,Singapore,morning,0
8217,3674,74.57,in-person,New York,afternoon,0
8218,2049,142.63,transfer,Sydney,morning,0
8219,4990,397.59,in-person,Mumbai,afternoon,0
8220,1298,107.8,ATM,London,morning,0
8221,4148,272.41,ATM,Sydney,afternoon,0
8222,1923,388.11,in-person,London,night,0
8223,1136,74.22,transfer,London,afternoon,0
8224,2043,99.76,in-person,New York,afternoon,0
8225,3487,88.18,in-person,New York,afternoon,0
8226,1210,357.78,online,London,night,0
8227,3799,9.07,in-person,Singapore,afternoon,0
8228,2574,73.76,ATM,New York,morning,0
8229,3482,227.52,transfer,New York,night,0
8230,1779,166.69,transfer,Singapore,morning,0
8231,2230,114.64,online,Mumbai,night,0
8232,3486,155.28,online,New York,afternoon,0
8233,2802,44.03,online,Sydney,morning,0
8234,3713,112.68,online,London,night,0
8235,2065,139.31,in-person,London,morning,0
8236,1410,462.91,online,Singapore,morning,0
8237,4594,60.45,in-person,London,afternoon,0
8238,3853,404.73,in-person,Dubai,afternoon,0
8239,3657,206.7,online,London,morning,0
8240,1426,4.11,online,Singapore,afternoon,0
8241,4346,257.93,transfer,Singapore,night,0
8242,2471,7.24,online,Singapore,morning,0
8243,3949,1189.0,online,Sydney,afternoon,0
8244,1941,412.14,transfer,Dubai,night,0
8245,2907,70.58,ATM,New York,night,0
8246,1741,59.52,transfer,Mumbai,morning,0
8247,2392,96.07,online,London,night,0
8248,2243,88.06,online,Sydney,night,0
8249,2600,93.15,ATM,New York,night,0
8250,4938,76.63,transfer,Singapore,afternoon,1
8251,2255,194.11,in-person,New York,morning,0
8252,1327,35.89,online,New York,morning,0
8253,2466,374.14,online,Dubai,afternoon,0
8254,3099,334.69,online,Singapore,morning,0
8255,4957,129.44,in-person,Sydney,night,0
8256,2966,383.1,online,Sydney,morning,0
8257,1375,56.78,ATM,Singapore,night,0
8258,1262,3.54,online,London,morning,0
8259,1266,193.1,transfer,Sydney,afternoon,0
8260,3406,122.46,online,Sydney,afternoon,0
8261,4388,167.48,in-person,London,afternoon,0
8262,4395,459.2,online,London,afternoon,0
8263,2944,700.82,transfer,Sydney,afternoon,0
8264,4979,201.27,in-person,Sydney,morning,0
8265,4737,288.83,online,Sydney,morning,0
8266,2893,17.51,transfer,London,afternoon,0
8267,2901,35.04,in-person,Sydney,morning,0
8268,3699,264.25,ATM,New York,morning,0
8269,4634,112.9,ATM,New York,morning,0
8270,2652,118.11,ATM,London,night,0
8271,2444,73.81,online,London,afternoon,0
8272,1045,186.97,online,London,morning,0
8273,4892,40.95,ATM,Mumbai,morning,0
8274,1599,197.19,in-person,London,afternoon,0
8275,1719,38.18,online,Mumbai,afternoon,0
8276,2912,13.19,transfer,London,night,0
8277,2292,80.2,online,Singapore,night,0
8278,1600,52.57,transfer,Dubai,afternoon,0
8279,1380,439.63,transfer,Sydney,afternoon,0
8280,1117,11.3,transfer,Sydney,afternoon,0
8281,4637,38.87,online,New York,afternoon,0
8282,3163,159.13,in-person,Singapore,morning,0
8283,4701,131.2,in-person,Dubai,afternoon,0
8284,1259,9.39,in-person,Sydney,afternoon,0
8285,2098,1.46,online,Sydney,afternoon,0
8286,2503,885.71,in-person,Mumbai,morning,0
8287,3352,215.08,in-person,New York,night,0
8288,3054,90.95,in-person,Mumbai,night,0
8289,1365,127.14,transfer,Mumbai,afternoon,0
8290,2657,62.0,in-person,New York,morning,0
8291,3570,84.59,online,Dubai,afternoon,0
8292,4419,209.42,in-person,New York,night,0
8293,2461,428.79,transfer,London,night,0
8294,3024,40.7,online,Mumbai,morning,0
8295,4286,366.97,in-person,London,afternoon,0
8296,3476,25.92,online,New York,night,0
8297,1790,48.41,online,New York,afternoon,1
8298,4569,7.58,ATM,Sydney,morning,0
8299,4611,30.35,ATM,Dubai,night,0
8300,1746,498.51,in-person,Mumbai,afternoon,0
8301,3414,123.03,transfer,Singapore,afternoon,0
8302,1312,16.17,transfer,New York,afternoon,0
8303,1537,642.41,ATM,Sydney,night,0
8304,1920,422.38,in-person,Singapore,morning,0
8305,2077,281.04,in-person,Mumbai,afternoon,0
8306,4612,542.03,in-person,London,night,0
8307,2490,49.73,online,Mumbai,night,0
8308,3912,362.03,in-person,Dubai,morning,0
8309,4235,234.23,transfer,Singapore,afternoon,0
8310,3829,407.67,transfer,Sydney,morning,0
8311,3381,318.82,transfer,Singapore,afternoon,0
8312,4618,85.08,online,London,morning,0
8313,1797,297.8,in-person,Sydney,morning,0
8314,1347,60.89,online,London,afternoon,0
8315,1272,79.68,online,New York,night,0
8316,4010,22.84,ATM,Mumbai,night,0
8317,1719,546.91,in-person,Dubai,afternoon,0
8318,2773,68.78,transfer,New York,afternoon,0
8319,4485,147.05,online,Mumbai,morning,0
8320,3547,99.3,in-person,London,morning,0
8321,4164,643.42,in-person,Dubai,afternoon,0
8322,1684,81.61,online,London,night,0
8323,3126,301.51,online,Sydney,night,0
8324,1621,386.78,online,London,night,0
8325,3039,114.4,in-person,Singapore,night,0
8326,4288,95.02,ATM,Mumbai,morning,0
8327,1946,275.46,transfer,New York,night,0
8328,3405,488.13,ATM,Singapore,afternoon,0
8329,3665,281.24,transfer,Sydney,night,0
8330,1506,51.53,transfer,Mumbai,afternoon,0
8331,2582,438.4,in-person,Sydney,afternoon,0
